stock,sample_count,before_gap_samples,after_gap_samples,inferred_denominator,denominator_min,denominator_max,denominator_abs_spread,denominator_rel_spread,db_max_adj,db_max_minus_inferred,db_max_matches_inferred,planned_factor_min,planned_factor_max
603351.SH,31,14,17,2.1511,2.1511,2.1511,0.0,0.0,2.1511,0.0,True,1.0,1.0
603353.SH,32,14,18,1.407100005019379,1.407100005019379,1.407100005019379,0.0,0.0,1.4071,-5.019378912507477e-09,True,0.996304452419281,0.996304452419281
603355.SH,33,14,19,1.86,1.86,1.86,0.0,0.0,1.86,0.0,True,1.0,1.0
603357.SH,33,14,19,2.145000032940944,2.1450000273573773,2.145000032940944,5.583566942135576e-09,2.6030614715096845e-09,2.145,-3.29409441945927e-08,True,0.9919347167015076,0.9919347167015076
603358.SH,28,14,14,3.247299939856863,3.247299939856863,3.24729998368023,4.382336715735846e-08,1.349532472177182e-08,3.2473,6.014313713720298e-08,True,0.9972900748252869,0.9972900748252869
603360.SH,33,14,19,6.7046,6.7046,6.7046,0.0,0.0,6.7046,0.0,True,1.0,1.0
603368.SH,33,14,19,3.1996,3.1996,3.1996,0.0,0.0,3.1996,0.0,True,1.0,1.0
603369.SH,33,14,19,2.9148,2.9148,2.9148,0.0,0.0,2.9148,0.0,True,1.0,1.0
603373.SH,33,14,19,1.0335000032383983,1.0335000032383983,1.0335000032383983,0.0,0.0,1.0335,-3.238398216254268e-09,True,0.9957426190376282,0.9957426190376282
603375.SH,31,14,17,1.0137999936423883,1.0137999936423883,1.0137999936423883,0.0,0.0,1.0138,6.357611770368976e-09,True,0.9975340366363525,0.9975340366363525
603380.SH,33,14,19,1.1247,1.1247,1.1247,0.0,0.0,1.1247,0.0,True,1.0,1.0
603381.SH,32,14,18,1.0254,1.0253999738779098,1.0254,2.6122090268643205e-08,2.547502464271816e-08,1.0254,0.0,True,1.0,1.0
603382.SH,31,14,17,1.0058000167741088,1.0058000167741088,1.0058000167741088,0.0,0.0,1.0058,-1.6774108768657925e-08,True,0.9942334294319153,0.9942334294319153
603383.SH,31,14,17,2.684300037668498,2.684300037668498,2.684300037668498,0.0,0.0,2.6843,-3.7668498098497594e-08,True,0.9948217272758484,0.9948217272758484
603385.SH,33,14,19,1.5039,1.5039,1.5039,0.0,0.0,1.5039,0.0,True,1.0,1.0
603387.SH,33,14,19,4.397399992638299,4.397399992638299,4.397399992638299,0.0,0.0,4.3974,7.361701470642856e-09,True,0.9894028306007385,0.9894028306007385
603390.SH,32,14,18,1.0356000052176784,1.0356000052176784,1.0356000052176784,0.0,0.0,1.0356,-5.217678289426431e-09,True,0.9961374998092651,0.9961374998092651
603391.SH,29,14,15,1.0643,1.0643,1.0643,0.0,0.0,1.0643,0.0,True,1.0,1.0
603395.SH,29,14,15,1.3045,1.3045,1.3045,0.0,0.0,1.3045,0.0,True,1.0,1.0
603396.SH,28,14,14,1.4737,1.4736999721334298,1.4737,2.7866570162515814e-08,1.8909255725395816e-08,1.4737,0.0,True,1.0,1.0
603399.SH,29,14,15,1.4714000100759244,1.4714000100759244,1.4714000100759244,0.0,0.0,1.4714,-1.0075924317121121e-08,True,0.9997281432151794,0.9997281432151794
603408.SH,32,14,18,1.252899967282369,1.252899967282369,1.252899967282369,0.0,0.0,1.2529,3.271763082679513e-08,True,0.985952615737915,0.985952615737915
603409.SH,32,14,18,1.0146,1.0146,1.0146000255324918,2.5532491898516696e-08,2.5165081705614722e-08,1.0146,0.0,True,1.0,1.0
603416.SH,33,14,19,1.5036000094211652,1.5035999916904743,1.5036000094211652,1.773069091548507e-08,1.1792159353810314e-08,1.5036,-9.421165181322522e-09,True,0.989491879940033,0.989491879940033
603421.SH,33,14,19,1.5027,1.5027,1.5027,0.0,0.0,1.5027,0.0,True,1.0,1.0
603429.SH,28,14,14,7.6069,7.6069,7.6069,0.0,0.0,7.6069,0.0,True,1.0,1.0
603439.SH,28,14,14,1.0673,1.0673,1.067300000533712,5.337121855575333e-10,5.000582643657203e-10,1.0673,0.0,True,1.0,1.0
603444.SH,33,14,19,1.3539999623235413,1.3539999623235413,1.3539999623235413,0.0,0.0,1.354,3.7676458841673366e-08,True,0.9745199680328369,0.9745199680328369
603456.SH,32,14,18,4.186100106799916,4.1861000774982795,4.186100106799916,2.930163667258512e-08,6.9997458075566405e-09,4.1861,-1.0679991646611597e-07,True,0.9895606637001038,0.9895606637001038
603458.SH,31,14,17,2.905400035028512,2.905400035028512,2.905400035028512,0.0,0.0,2.9054,-3.502851164682852e-08,True,0.9998623132705688,0.9998623132705688
603477.SH,29,14,15,1.0381,1.0381,1.0381,0.0,0.0,1.0381,0.0,True,1.0,1.0
603486.SH,34,14,20,1.4703,1.4703,1.4703,0.0,0.0,1.4703,0.0,True,1.0,1.0
603488.SH,28,14,14,1.6775,1.677499967644294,1.6775,3.23557058923285e-08,1.9288051202580327e-08,1.6775,0.0,True,1.0,1.0
603489.SH,31,14,17,2.1467,2.1467,2.1467,0.0,0.0,2.1467,0.0,True,1.0,1.0
603499.SH,29,14,15,2.8371,2.8371,2.8371,0.0,0.0,2.8371,0.0,True,1.0,1.0
603500.SH,33,14,19,3.0360000232092608,3.036,3.0360000232092608,2.320926073551277e-08,7.644683978288967e-09,3.036,-2.320926073551277e-08,True,0.9861660003662109,0.9861660003662109
603505.SH,33,14,19,3.8044998587741543,3.8044998587741543,3.8045001130358544,2.5426170013886917e-07,6.683183324411916e-08,3.8045,1.41225845684545e-07,True,0.7097647786140442,0.7097647786140442
603506.SH,30,14,16,2.704,2.704,2.704,0.0,0.0,2.704,0.0,True,1.0,1.0
603507.SH,32,14,18,1.377,1.376999966716166,1.377,3.3283833911212923e-08,2.4171266456944752e-08,1.377,0.0,True,1.0,1.0
603508.SH,33,14,19,2.5630999797015783,2.5630999797015783,2.5630999797015783,0.0,0.0,2.5631,2.0298421610220885e-08,True,0.9422964453697205,0.9422964453697205
603511.SH,29,14,15,1.1793,1.1793,1.1793,0.0,0.0,1.1793,0.0,True,1.0,1.0
603515.SH,33,14,19,1.629,1.629,1.6290000339359685,3.393596847978131e-08,2.0832393173591965e-08,1.629,0.0,True,1.0,1.0
603516.SH,29,14,15,2.1027,2.1027,2.102700036482755,3.6482755039202175e-08,1.7350432795549615e-08,2.1027,0.0,True,1.0,1.0
603517.SH,33,14,19,1.5997,1.5997,1.599700007149085,7.149085101687547e-09,4.469016129078919e-09,1.5997,0.0,True,1.0,1.0
603518.SH,30,14,16,1.5734,1.5734,1.5734,0.0,0.0,1.5734,0.0,True,1.0,1.0
603519.SH,33,14,19,5.1025,5.1025,5.1025,0.0,0.0,5.1025,0.0,True,1.0,1.0
603520.SH,28,14,14,3.0416000455867414,3.0416000455867414,3.0416000455867414,0.0,0.0,3.0416,-4.5586741492797955e-08,True,0.9957916736602783,0.9957916736602783
603527.SH,30,14,16,2.24,2.24,2.24,0.0,0.0,2.24,0.0,True,1.0,1.0
603528.SH,33,14,19,3.1679,3.1679,3.1679000930012164,9.300121650568371e-08,2.93573712887666e-08,3.1679,0.0,True,1.0,1.0
603529.SH,30,14,16,2.335199950729641,2.335199950729641,2.335199950729641,0.0,0.0,2.3352,4.927035890389675e-08,True,0.9823141694068909,0.9823141694068909
603530.SH,29,14,15,1.058,1.058,1.058,0.0,0.0,1.058,0.0,True,1.0,1.0
603533.SH,29,14,15,1.0311,1.0311,1.0311,0.0,0.0,1.0311,0.0,True,1.0,1.0
603535.SH,33,14,19,3.3207,3.3207,3.3207,0.0,0.0,3.3207,0.0,True,1.0,1.0
603536.SH,33,14,19,2.0283999440082776,2.0283999440082776,2.0283999440082776,0.0,0.0,2.0284,5.599172236969707e-08,True,0.999802827835083,0.999802827835083
603551.SH,29,14,15,1.41120003287512,1.41120003287512,1.41120003287512,0.0,0.0,1.4112,-3.28751199596411e-08,True,0.9747023582458496,0.9747023582458496
603556.SH,33,14,19,1.6253,1.625299970441046,1.6253,2.955895395118091e-08,1.818676795125879e-08,1.6253,0.0,True,1.0,1.0
603557.SH,33,14,19,1.0582000064981345,1.0582000064981345,1.0582000064981345,0.0,0.0,1.0582,-6.4981344749526215e-09,True,0.9998109936714172,0.9998109936714172
603558.SH,33,14,19,4.9110000575604955,4.9110000575604955,4.9110000575604955,0.0,0.0,4.911,-5.756049592520185e-08,True,0.9748319983482361,0.9748319983482361
603559.SH,28,14,14,2.1819,2.1819,2.1819,0.0,0.0,2.1819,0.0,True,1.0,1.0
603566.SH,33,14,19,2.396200048097902,2.396200048097902,2.396200048097902,0.0,0.0,2.3962,-4.8097902105581625e-08,True,0.9859360456466675,0.9859360456466675
603567.SH,33,14,19,2.2236000193061747,2.2236000193061747,2.2236000193061747,0.0,0.0,2.2236,-1.9306174880995286e-08,True,0.9879474639892578,0.9879474639892578
603568.SH,33,14,19,3.8241,3.8241,3.8241,0.0,0.0,3.8241,0.0,True,1.0,1.0
603569.SH,33,14,19,1.6447999829875906,1.6447999829875906,1.6447999829875906,0.0,0.0,1.6448,1.7012409481154123e-08,True,0.9641901850700378,0.9641901850700378
603577.SH,33,14,19,2.232,2.232,2.232,0.0,0.0,2.232,0.0,True,1.0,1.0
603578.SH,32,14,18,1.9633,1.9633,1.9633,0.0,0.0,1.9633,0.0,True,1.0,1.0
603579.SH,33,14,19,3.2254,3.2254,3.2254,0.0,0.0,3.2254,0.0,True,1.0,1.0
603580.SH,32,14,18,2.0581000048481637,2.0581000048481637,2.0581000048481637,0.0,0.0,2.0581,-4.8481636483188595e-09,True,0.9946066737174988,0.9946066737174988
603583.SH,28,14,14,3.0378,3.0378,3.0378,0.0,0.0,3.0378,0.0,True,1.0,1.0
603585.SH,33,14,19,2.1299,2.1299,2.1299,0.0,0.0,2.1299,0.0,True,1.0,1.0
603586.SH,33,14,19,1.2462000279423984,1.2462000279423984,1.2462000279423984,0.0,0.0,1.2462,-2.7942398395097712e-08,True,0.9944631457328796,0.9944631457328796
603589.SH,33,14,19,1.2678,1.2678,1.267800037879353,3.787935298760203e-08,2.9878019393912315e-08,1.2678,0.0,True,1.0,1.0
603595.SH,33,14,19,1.975,1.975,1.9750000243906496,2.439064950010561e-08,1.2349695949420561e-08,1.975,0.0,True,1.0,1.0
603596.SH,31,14,17,1.4418,1.4418,1.4418,0.0,0.0,1.4418,0.0,True,1.0,1.0
603598.SH,34,14,20,2.0132000334534506,2.0132000334534506,2.0132000334534506,0.0,0.0,2.0132,-3.3453450676290686e-08,True,0.9999006390571594,0.9999006390571594
603599.SH,33,14,19,4.7565,4.756499920033437,4.7565,7.996656314901429e-08,1.6812059949335496e-08,4.7565,0.0,True,1.0,1.0
603600.SH,33,14,19,3.446300034949289,3.446300034949289,3.446300034949289,0.0,0.0,3.4463,-3.494928924041574e-08,True,0.9859269261360168,0.9859269261360168
603601.SH,33,14,19,13.976200370870616,13.976200370870616,13.976200370870616,0.0,0.0,13.9762,-3.708706159955e-07,True,0.9959216117858887,0.9959216117858887
603605.SH,30,14,16,2.100599969800401,2.100599969800401,2.100599969800401,0.0,0.0,2.1006,3.019959882166745e-08,True,0.9900028705596924,0.9900028705596924
603606.SH,33,14,19,4.1484,4.1484,4.1484,0.0,0.0,4.1484,0.0,True,1.0,1.0
603607.SH,33,14,19,2.3473,2.3473,2.3473,0.0,0.0,2.3473,0.0,True,1.0,1.0
603610.SH,29,14,15,2.797,2.797,2.797,0.0,0.0,2.797,0.0,True,1.0,1.0
603611.SH,33,14,19,3.5398,3.5398,3.5398,0.0,0.0,3.5398,0.0,True,1.0,1.0
603612.SH,33,14,19,1.6019000129190348,1.6019000129190348,1.6019000129190348,0.0,0.0,1.6019,-1.291903473088496e-08,True,0.9919470548629761,0.9919470548629761
603613.SH,33,14,19,4.514699897511024,4.514699897511024,4.5147,1.0248897641673693e-07,2.270117144956625e-08,4.5147,1.0248897641673693e-07,True,0.9969876408576965,0.9969876408576965
603615.SH,33,14,19,1.1558000317674229,1.1558000317674229,1.1558000317674229,0.0,0.0,1.1558,-3.176742291444157e-08,True,0.9993078112602234,0.9993078112602234
603616.SH,31,14,17,2.0132000334534506,2.0132000334534506,2.0132000334534506,0.0,0.0,2.0132,-3.3453450676290686e-08,True,0.9999006390571594,0.9999006390571594
603617.SH,33,14,19,3.0063,3.006299911798695,3.0063,8.82013049263719e-08,2.9338823446220238e-08,3.0063,0.0,True,1.0,1.0
603618.SH,33,14,19,3.2945,3.2945,3.2945,0.0,0.0,3.2945,0.0,True,1.0,1.0
603619.SH,28,14,14,1.1119999707647743,1.1119999704377421,1.1119999707647743,3.2703217911489446e-10,2.9409369398632194e-10,1.112,2.92352257957873e-08,True,0.9753597378730774,0.9753597378730774
603626.SH,33,14,19,2.103,2.103,2.103,0.0,0.0,2.103,0.0,True,1.0,1.0
603628.SH,33,14,19,1.0371,1.0371,1.0371000006235558,6.235558736022995e-10,6.012495165387133e-10,1.0371,0.0,True,1.0,1.0
603629.SH,34,14,20,2.0411999525227262,2.0411999525227262,2.041199993287448,4.076472182035218e-08,1.997095961616642e-08,2.0412,4.747727366805066e-08,True,0.9968156218528748,0.9968156218528748
603630.SH,33,14,19,1.4195,1.4195,1.4195000174580075,1.745800748409465e-08,1.2298701996544311e-08,1.4195,0.0,True,1.0,1.0
603637.SH,31,14,17,2.7086,2.7086,2.7086,0.0,0.0,2.7086,0.0,True,1.0,1.0
603638.SH,33,14,19,4.719700118852692,4.719700118852692,4.719700118852692,0.0,0.0,4.7197,-1.1885269213252059e-07,True,0.9951267838478088,0.9951267838478088
603639.SH,33,14,19,3.4292999253062617,3.4292999253062617,3.4293,7.469373830559789e-08,2.1781045674774913e-08,3.4293,7.469373830559789e-08,True,0.9646866917610168,0.9646866917610168
603656.SH,33,14,19,2.0706,2.0706,2.0706,0.0,0.0,2.0706,0.0,True,1.0,1.0
603657.SH,34,14,20,1.5818,1.5818,1.5818,0.0,0.0,1.5818,0.0,True,1.0,1.0
603658.SH,33,14,19,1.497,1.497,1.497,0.0,0.0,1.497,0.0,True,1.0,1.0
603660.SH,31,14,17,2.015,2.015,2.015,0.0,0.0,2.015,0.0,True,1.0,1.0
603661.SH,29,14,15,1.5838000208933032,1.5838000208933032,1.5838000208933032,0.0,0.0,1.5838,-2.0893303087632376e-08,True,0.98307865858078,0.98307865858078
603662.SH,28,14,14,2.524500058888648,2.5245,2.524500058888648,5.8888647735955146e-08,2.332685536235618e-08,2.5245,-5.8888647735955146e-08,True,0.995761513710022,0.995761513710022
603663.SH,33,14,19,2.8924,2.8924,2.8924000640756207,6.407562080923412e-08,2.215309805325478e-08,2.8924,0.0,True,0.997199535369873,0.997199535369873
603665.SH,33,14,19,1.591,1.591,1.591,0.0,0.0,1.591,0.0,True,1.0,1.0
603666.SH,34,14,20,2.797,2.797,2.797,0.0,0.0,2.797,0.0,True,1.0,1.0
603668.SH,33,14,19,1.574,1.574,1.574,0.0,0.0,1.574,0.0,True,1.0,1.0
603669.SH,33,14,19,3.221,3.221,3.221,0.0,0.0,3.221,0.0,True,1.0,1.0
603676.SH,33,14,19,1.143499988494389,1.143499988494389,1.143499988494389,0.0,0.0,1.1435,1.1505610908457697e-08,True,0.9868823885917664,0.9868823885917664
603677.SH,30,14,16,2.8074,2.8074,2.8074,0.0,0.0,2.8074,0.0,True,1.0,1.0
603678.SH,33,14,19,2.678100070210593,2.678100070210593,2.678100070210593,0.0,0.0,2.6781,-7.021059289513687e-08,True,0.9958925843238831,0.9958925843238831
603679.SH,33,14,19,1.4385999734410146,1.4385999734410146,1.4385999734410146,0.0,0.0,1.4386,2.6558985455338302e-08,True,0.9995829463005066,0.9995829463005066
603680.SH,28,14,14,2.049099992698759,2.049099992698759,2.049100054811932,6.21131728273383e-08,3.031241669447882e-08,2.0491,7.3012409451678195e-09,True,0.9877995252609253,0.9877995252609253
603681.SH,30,14,16,1.0714,1.0713999989284357,1.0714,1.0715641707292889e-09,1.0001532301001391e-09,1.0714,0.0,True,1.0,1.0
603682.SH,33,14,19,1.283999978170075,1.283999978170075,1.283999978170075,0.0,0.0,1.3305,0.046500021829924965,False,0.9807632565498352,0.9807632565498352
603685.SH,31,14,17,1.8511,1.8511,1.8511,0.0,0.0,1.8511,0.0,True,1.0,1.0
603686.SH,33,14,19,3.2978,3.2977999623869803,3.2978,3.7613019809867865e-08,1.1405488449835607e-08,3.2978,0.0,True,1.0,1.0
603688.SH,33,14,19,2.6716,2.6716,2.6716,0.0,0.0,2.6716,0.0,True,1.0,1.0
603689.SH,33,14,19,1.7028999624482,1.7028999624482,1.7028999624482,0.0,0.0,1.7029,3.755180011388859e-08,True,0.9944213032722473,0.9944213032722473
603690.SH,30,14,16,1.2352,1.2351999648336105,1.2352,3.51663895781229e-08,2.8470198816485508e-08,1.2352,0.0,True,0.9979760646820068,0.9979760646820068
603693.SH,33,14,19,1.4281,1.4280999804832166,1.4281,1.951678330058826e-08,1.3666258175609734e-08,1.4281,0.0,True,1.0,1.0
603696.SH,32,14,18,2.3495,2.3495,2.3495,0.0,0.0,2.3495,0.0,True,1.0,1.0
603698.SH,33,14,19,1.390100020806725,1.390100020806725,1.390100020806725,0.0,0.0,1.3901,-2.0806725009592242e-08,True,0.997482180595398,0.997482180595398
603699.SH,34,14,20,1.4175000312116746,1.417499995775521,1.4175000312116746,3.543615356704777e-08,2.499904958503391e-08,1.4175,-3.1211674578202064e-08,True,0.9867371916770935,0.9867371916770935
603703.SH,34,14,20,3.5127,3.5127,3.5127,0.0,0.0,3.5127,0.0,True,1.0,1.0
603707.SH,33,14,19,3.896,3.896,3.896,0.0,0.0,3.896,0.0,True,1.0,1.0
603708.SH,33,14,19,1.979399962787656,1.979399962787656,1.9793999917193268,2.893167083684034e-08,1.461638445021232e-08,1.9794,3.721234409503893e-08,True,0.977063775062561,0.977063775062561
603711.SH,30,14,16,1.1085,1.1085,1.1085000198397266,1.983972652830346e-08,1.7897813737756842e-08,1.1085,0.0,True,0.9824086427688599,1.0
603713.SH,34,14,20,1.0389,1.0389,1.0389,0.0,0.0,1.0389,0.0,True,1.0,1.0
603716.SH,30,14,16,3.526,3.526,3.526,0.0,0.0,3.526,0.0,True,1.0,1.0
603717.SH,33,14,19,1.415,1.415,1.415,0.0,0.0,1.415,0.0,True,1.0,1.0
603718.SH,30,14,16,2.3736,2.3736,2.3736000555140055,5.5514005392609533e-08,2.3388104732309373e-08,2.3736,0.0,True,0.9895095825195312,0.9895095825195312
603721.SH,30,14,16,1.349,1.349,1.349,0.0,0.0,1.349,0.0,True,1.0,1.0
603722.SH,32,14,18,1.0599,1.0599,1.0599,0.0,0.0,1.0599,0.0,True,1.0,1.0
603727.SH,33,14,19,1.1092999934352894,1.1092999934352894,1.1092999934352894,0.0,0.0,1.1093,6.5647105529365035e-09,True,0.9969350099563599,0.9969350099563599
603728.SH,33,14,19,1.3245,1.3245,1.3245,0.0,0.0,1.3245,0.0,True,1.0,1.0
603729.SH,33,14,19,1.4088,1.4087999919368732,1.4088,8.06312683288013e-09,5.723400647984192e-09,1.4088,0.0,True,0.9994321465492249,0.9994321465492249
603730.SH,29,14,15,6.6492,6.6492,6.6492,0.0,0.0,6.6492,0.0,True,1.0,1.0
603737.SH,33,14,19,7.415400085614188,7.415400085614188,7.415400085614188,0.0,0.0,7.4154,-8.561418773922469e-08,True,0.9886047840118408,0.9886047840118408
603738.SH,33,14,19,4.9714,4.9714,4.9714000572974415,5.7297441458104004e-08,1.1525413657743091e-08,4.9714,0.0,True,1.0,1.0
603739.SH,30,14,16,1.4797,1.4797,1.4797,0.0,0.0,1.4797,0.0,True,1.0,1.0
603755.SH,34,14,20,1.061600010356502,1.061600010356502,1.061600010356502,0.0,0.0,1.0616,-1.0356501878305835e-08,True,0.9853051900863647,0.9853051900863647
603757.SH,33,14,19,2.5411000042687255,2.5411000042687255,2.5411000042687255,0.0,0.0,2.5411,-4.268725373179905e-09,True,0.9885876178741455,0.9885876178741455
603758.SH,30,14,16,1.3127,1.3127,1.3127,0.0,0.0,1.3127,0.0,True,1.0,1.0
603767.SH,33,14,19,1.7061,1.7061,1.7061,0.0,0.0,1.7061,0.0,True,1.0,1.0
603768.SH,33,14,19,1.056,1.056,1.056000026829917,2.6829916954795863e-08,2.540711832840517e-08,1.056,0.0,True,1.0,1.0
603773.SH,28,14,14,2.2667000311902195,2.2667,2.2667000623804383,6.238043814832395e-08,2.7520376445915808e-08,2.2667,-3.119021929620658e-08,True,0.9979264736175537,1.0
603776.SH,29,14,15,2.6342,2.6342,2.6342000566009784,5.66009785707422e-08,2.148697083393144e-08,2.6342,0.0,True,1.0,1.0
603777.SH,33,14,19,1.4706,1.4706,1.4706,0.0,0.0,1.4706,0.0,True,1.0,1.0
603779.SH,31,14,17,1.474,1.4739999823330538,1.474,1.7666946128258587e-08,1.1985716504924414e-08,1.474,0.0,True,1.0,1.0
603786.SH,28,14,14,1.0516,1.0516,1.0516,0.0,0.0,1.0516,0.0,True,1.0,1.0
603787.SH,33,14,19,1.1189999998076838,1.1189999998076838,1.1189999998076838,0.0,0.0,1.119,1.923161629946435e-10,True,0.9917783737182617,0.9917783737182617
603788.SH,33,14,19,2.0358,2.0358,2.03580004566383,4.566383005055741e-08,2.2430410674210338e-08,2.0358,0.0,True,1.0,1.0
603789.SH,31,14,17,1.322,1.322,1.322,0.0,0.0,1.322,0.0,True,1.0,1.0
603797.SH,33,14,19,2.1943999474141247,2.1943999474141247,2.1943999474141247,0.0,0.0,2.1944,5.2585875209842925e-08,True,0.9811338186264038,0.9811338186264038
603798.SH,33,14,19,2.8396,2.839599915370336,2.8396,8.462966372135838e-08,2.980337502512973e-08,2.8396,0.0,True,1.0,1.0
603799.SH,32,14,18,2.56,2.56,2.56,0.0,0.0,2.56,0.0,True,1.0,1.0
603801.SH,33,14,19,3.4489,3.4489,3.4489,0.0,0.0,3.4489,0.0,True,1.0,1.0
603803.SH,30,14,16,1.0681000157072948,1.0681000157072948,1.0681000157072948,0.0,0.0,1.0681,-1.5707294798161797e-08,True,0.9999063611030579,0.9999063611030579
603806.SH,33,14,19,6.8442,6.8442,6.8442000647091135,6.470911362299603e-08,9.454591277723624e-09,6.8442,0.0,True,1.0,1.0
603808.SH,33,14,19,2.3313,2.3312999936549086,2.3313,6.345091563275673e-09,2.721696719974123e-09,2.3313,0.0,True,0.9938660860061646,0.9938660860061646
603809.SH,32,14,18,7.9855,7.9855,7.9855,0.0,0.0,7.9855,0.0,True,1.0,1.0
603810.SH,30,14,16,2.0773999472755014,2.0773999472755014,2.0773999472755014,0.0,0.0,2.0774,5.272449854487604e-08,True,0.9998074769973755,0.9998074769973755
603811.SH,33,14,19,4.4958,4.4958,4.4958,0.0,0.0,4.4958,0.0,True,1.0,1.0
603813.SH,33,14,19,1.081,1.081,1.081,0.0,0.0,1.081,0.0,True,1.0,1.0
603816.SH,29,14,15,2.2677,2.2677,2.2677000031385557,3.1385556376051227e-09,1.3840259459386703e-09,2.2677,0.0,True,1.0,1.0
603817.SH,33,14,19,1.0825000295924034,1.0825000295924034,1.0825000295924034,0.0,0.0,1.0825,-2.9592403416600632e-08,True,0.9905773401260376,0.9905773401260376
603818.SH,32,14,18,2.0462,2.0462,2.0462,0.0,0.0,2.0462,0.0,True,1.0,1.0
603822.SH,31,14,17,1.0441000087686831,1.0441000087686831,1.0441000087686831,0.0,0.0,1.0441,-8.768683112947429e-09,True,0.999904215335846,0.999904215335846
603823.SH,33,14,19,2.0562,2.0562,2.0562,0.0,0.0,2.0562,0.0,True,1.0,1.0
603826.SH,33,14,19,1.8508,1.8508,1.8508,0.0,0.0,1.8508,0.0,True,1.0,1.0
603828.SH,33,14,19,4.656,4.656,4.656,0.0,0.0,4.656,0.0,True,1.0,1.0
603829.SH,29,14,15,1.0667,1.066699992718762,1.0667,7.281238056933148e-09,6.825947367519591e-09,1.0667,0.0,True,1.0,1.0
603833.SH,33,14,19,1.685600008194328,1.685600008194328,1.6856000146403773,6.446049249930752e-09,3.824186769455453e-09,1.6856,-8.194328104949022e-09,True,0.9368770718574524,0.9368770718574524
603836.SH,32,14,18,1.1062,1.1062,1.106200021889825,2.1889824841636596e-08,1.978830667296745e-08,1.1062,0.0,True,1.0,1.0
603838.SH,34,14,20,2.085100046726323,2.085100046726323,2.085100046726323,0.0,0.0,2.0851,-4.672632281099709e-08,True,0.9999520182609558,0.9999520182609558
603839.SH,33,14,19,1.918,1.9179999569783008,1.918,4.302169909209397e-08,2.2430500048015625e-08,1.918,0.0,True,1.0,1.0
603848.SH,29,14,15,1.1317,1.1317,1.131700003490175,3.4901750378679708e-09,3.0840108137032525e-09,1.1317,0.0,True,1.0,1.0
603855.SH,33,14,19,1.3719,1.3719,1.3719,0.0,0.0,1.3719,0.0,True,1.0,1.0
603858.SH,33,14,19,2.259499935328158,2.259499935328158,2.259499935328158,0.0,0.0,2.2595,6.467184210379173e-08,True,0.9790661931037903,0.9790661931037903
603859.SH,28,14,14,1.5098999852569444,1.5098999705138885,1.5099,2.948611155240144e-08,1.9528519663760178e-08,1.5099,1.4743055665178417e-08,True,0.9994039535522461,0.9994039535522461
603860.SH,33,14,19,1.0428,1.0428,1.0428,0.0,0.0,1.0428,0.0,True,1.0,1.0
603861.SH,30,14,16,1.0795999937956497,1.079599968557617,1.0795999937956497,2.5238032774765884e-08,2.337720722471866e-08,1.0796,6.204350144756177e-09,True,0.9952760338783264,0.9952760338783264
603863.SH,31,14,17,1.0083000160264972,1.0083000160264972,1.0083000160264972,0.0,0.0,1.0083,-1.6026497240417825e-08,True,0.9997024536132812,0.9997024536132812
603866.SH,33,14,19,4.1484,4.1484,4.1484,0.0,0.0,4.1484,0.0,True,1.0,1.0
603867.SH,34,14,20,1.4361,1.4361,1.4361,0.0,0.0,1.4361,0.0,True,1.0,1.0
603868.SH,33,14,19,1.2862,1.2862,1.2862,0.0,0.0,1.2862,0.0,True,1.0,1.0
603869.SH,32,14,18,1.5191,1.5191,1.519100019857917,1.9857917088472732e-08,1.3072159231434884e-08,1.5191,0.0,True,1.0,1.0
603877.SH,32,14,18,1.2944,1.2944,1.2944,0.0,0.0,1.2944,0.0,True,1.0,1.0
603878.SH,33,14,19,3.7961,3.7960999815530174,3.7961,1.8446982608111284e-08,4.8594564442747254e-09,3.7961,0.0,True,1.0,1.0
603879.SH,31,14,17,2.5593000583180614,2.5593000583180614,2.5593000583180614,0.0,0.0,2.5593,-5.831806149103613e-08,True,0.9998827576637268,0.9998827576637268
603881.SH,33,14,19,3.1186999549322043,3.1186999549322043,3.1186999549322043,0.0,0.0,3.1187,4.5067795717557146e-08,True,0.999454915523529,0.999454915523529
603882.SH,29,14,15,1.1371999891901134,1.1371999891901134,1.1371999891901134,0.0,0.0,1.1372,1.0809886541451874e-08,True,0.9726521372795105,0.9726521372795105
603883.SH,33,14,19,2.6955000327709793,2.695500009159097,2.6955000327709793,2.3611882227214664e-08,8.759741027694072e-09,2.6955,-3.277097926357442e-08,True,0.9878686666488647,0.9878686666488647
603885.SH,33,14,19,3.0379,3.0379,3.0379,0.0,0.0,3.0379,0.0,True,1.0,1.0
603886.SH,33,14,19,1.5371,1.5371,1.5371,0.0,0.0,1.5371,0.0,True,1.0,1.0
603887.SH,28,14,14,2.408,2.408,2.408,0.0,0.0,2.408,0.0,True,1.0,1.0
603888.SH,33,14,19,3.552800122325856,3.5528,3.552800122325856,1.2232585611116065e-07,3.4430829739748906e-08,3.5528,-1.2232585611116065e-07,True,0.7648051977157593,0.7648051977157593
603889.SH,33,14,19,7.662,7.662,7.662,0.0,0.0,7.662,0.0,True,1.0,1.0
603890.SH,33,14,19,2.9953,2.9952999286710407,2.9953,7.132895918360305e-08,2.3813627744667663e-08,2.9953,0.0,True,1.0,1.0
