stock,date,db_rows,db_close_rows,qlib_close_rows,qlib_close_non_null,qlib_close_file_exists,qlib_close_bin
300975.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300975.sz/close.1min.bin
300978.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300978.sz/close.1min.bin
300979.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300979.sz/close.1min.bin
300980.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300980.sz/close.1min.bin
300981.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300981.sz/close.1min.bin
300982.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300982.sz/close.1min.bin
300987.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300987.sz/close.1min.bin
300988.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300988.sz/close.1min.bin
300990.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300990.sz/close.1min.bin
300994.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300994.sz/close.1min.bin
300995.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300995.sz/close.1min.bin
301000.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301000.sz/close.1min.bin
301001.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301001.sz/close.1min.bin
301003.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301003.sz/close.1min.bin
301005.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301005.sz/close.1min.bin
301008.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301008.sz/close.1min.bin
301009.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301009.sz/close.1min.bin
301011.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301011.sz/close.1min.bin
301013.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301013.sz/close.1min.bin
301015.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301015.sz/close.1min.bin
301016.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301016.sz/close.1min.bin
301019.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301019.sz/close.1min.bin
301022.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301022.sz/close.1min.bin
301024.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301024.sz/close.1min.bin
301025.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301025.sz/close.1min.bin
301026.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301026.sz/close.1min.bin
301031.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301031.sz/close.1min.bin
301035.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301035.sz/close.1min.bin
301036.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301036.sz/close.1min.bin
301037.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301037.sz/close.1min.bin
301045.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301045.sz/close.1min.bin
301046.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301046.sz/close.1min.bin
301047.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301047.sz/close.1min.bin
301048.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301048.sz/close.1min.bin
301051.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301051.sz/close.1min.bin
301052.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301052.sz/close.1min.bin
301053.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301053.sz/close.1min.bin
301059.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301059.sz/close.1min.bin
301060.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301060.sz/close.1min.bin
301061.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301061.sz/close.1min.bin
301062.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301062.sz/close.1min.bin
301065.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301065.sz/close.1min.bin
301073.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301073.sz/close.1min.bin
301076.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301076.sz/close.1min.bin
301077.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301077.sz/close.1min.bin
301082.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301082.sz/close.1min.bin
301087.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301087.sz/close.1min.bin
301088.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301088.sz/close.1min.bin
301090.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301090.sz/close.1min.bin
301097.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301097.sz/close.1min.bin
301098.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301098.sz/close.1min.bin
301103.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301103.sz/close.1min.bin
301106.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301106.sz/close.1min.bin
301109.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301109.sz/close.1min.bin
301112.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301112.sz/close.1min.bin
301115.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301115.sz/close.1min.bin
301122.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301122.sz/close.1min.bin
301123.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301123.sz/close.1min.bin
301128.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301128.sz/close.1min.bin
301133.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301133.sz/close.1min.bin
301135.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301135.sz/close.1min.bin
301136.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301136.sz/close.1min.bin
301137.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301137.sz/close.1min.bin
301141.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301141.sz/close.1min.bin
301149.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301149.sz/close.1min.bin
301150.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301150.sz/close.1min.bin
301151.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301151.sz/close.1min.bin
301152.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301152.sz/close.1min.bin
301155.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301155.sz/close.1min.bin
301156.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301156.sz/close.1min.bin
301161.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301161.sz/close.1min.bin
301166.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301166.sz/close.1min.bin
301168.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301168.sz/close.1min.bin
301170.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301170.sz/close.1min.bin
301178.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301178.sz/close.1min.bin
301179.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301179.sz/close.1min.bin
301182.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301182.sz/close.1min.bin
301186.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301186.sz/close.1min.bin
301187.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301187.sz/close.1min.bin
301188.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301188.sz/close.1min.bin
301189.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301189.sz/close.1min.bin
301190.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301190.sz/close.1min.bin
301191.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301191.sz/close.1min.bin
301193.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301193.sz/close.1min.bin
301195.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301195.sz/close.1min.bin
301196.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301196.sz/close.1min.bin
301203.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301203.sz/close.1min.bin
301207.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301207.sz/close.1min.bin
301210.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301210.sz/close.1min.bin
301215.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301215.sz/close.1min.bin
301217.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301217.sz/close.1min.bin
301218.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301218.sz/close.1min.bin
301222.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301222.sz/close.1min.bin
301223.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301223.sz/close.1min.bin
301228.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301228.sz/close.1min.bin
301229.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301229.sz/close.1min.bin
301235.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301235.sz/close.1min.bin
301237.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301237.sz/close.1min.bin
301238.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301238.sz/close.1min.bin
301246.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301246.sz/close.1min.bin
301252.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301252.sz/close.1min.bin
301255.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301255.sz/close.1min.bin
301256.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301256.sz/close.1min.bin
301257.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301257.sz/close.1min.bin
301259.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301259.sz/close.1min.bin
301267.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301267.sz/close.1min.bin
301268.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301268.sz/close.1min.bin
301269.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301269.sz/close.1min.bin
301270.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301270.sz/close.1min.bin
301272.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301272.sz/close.1min.bin
301273.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301273.sz/close.1min.bin
301280.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301280.sz/close.1min.bin
301281.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301281.sz/close.1min.bin
301283.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301283.sz/close.1min.bin
301286.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301286.sz/close.1min.bin
301287.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301287.sz/close.1min.bin
301288.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301288.sz/close.1min.bin
301291.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301291.sz/close.1min.bin
301295.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301295.sz/close.1min.bin
301296.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301296.sz/close.1min.bin
301301.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301301.sz/close.1min.bin
301303.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301303.sz/close.1min.bin
301307.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301307.sz/close.1min.bin
301309.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301309.sz/close.1min.bin
301313.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301313.sz/close.1min.bin
301316.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301316.sz/close.1min.bin
301319.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301319.sz/close.1min.bin
301320.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301320.sz/close.1min.bin
301321.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301321.sz/close.1min.bin
301322.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301322.sz/close.1min.bin
301325.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301325.sz/close.1min.bin
301327.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301327.sz/close.1min.bin
301329.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301329.sz/close.1min.bin
301330.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301330.sz/close.1min.bin
301333.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301333.sz/close.1min.bin
301336.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301336.sz/close.1min.bin
301337.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301337.sz/close.1min.bin
301338.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301338.sz/close.1min.bin
301345.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301345.sz/close.1min.bin
301353.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301353.sz/close.1min.bin
301355.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301355.sz/close.1min.bin
301359.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301359.sz/close.1min.bin
301360.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301360.sz/close.1min.bin
301363.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301363.sz/close.1min.bin
301365.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301365.sz/close.1min.bin
301370.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301370.sz/close.1min.bin
301371.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301371.sz/close.1min.bin
301372.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301372.sz/close.1min.bin
301377.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301377.sz/close.1min.bin
301378.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301378.sz/close.1min.bin
301380.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301380.sz/close.1min.bin
301381.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301381.sz/close.1min.bin
301383.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301383.sz/close.1min.bin
301388.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301388.sz/close.1min.bin
301393.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301393.sz/close.1min.bin
301395.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301395.sz/close.1min.bin
301396.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301396.sz/close.1min.bin
301397.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301397.sz/close.1min.bin
301439.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301439.sz/close.1min.bin
301456.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301456.sz/close.1min.bin
301458.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301458.sz/close.1min.bin
301489.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301489.sz/close.1min.bin
301498.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301498.sz/close.1min.bin
301501.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301501.sz/close.1min.bin
301503.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301503.sz/close.1min.bin
301510.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301510.sz/close.1min.bin
301511.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301511.sz/close.1min.bin
301516.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301516.sz/close.1min.bin
301519.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301519.sz/close.1min.bin
301525.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301525.sz/close.1min.bin
301526.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301526.sz/close.1min.bin
301528.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301528.sz/close.1min.bin
301538.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301538.sz/close.1min.bin
301550.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301550.sz/close.1min.bin
301557.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301557.sz/close.1min.bin
301558.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301558.sz/close.1min.bin
301559.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301559.sz/close.1min.bin
301560.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301560.sz/close.1min.bin
301577.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301577.sz/close.1min.bin
301580.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301580.sz/close.1min.bin
301586.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301586.sz/close.1min.bin
301587.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301587.sz/close.1min.bin
301589.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301589.sz/close.1min.bin
301592.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301592.sz/close.1min.bin
301596.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301596.sz/close.1min.bin
301600.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301600.sz/close.1min.bin
301606.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301606.sz/close.1min.bin
301608.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301608.sz/close.1min.bin
301611.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301611.sz/close.1min.bin
301613.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301613.sz/close.1min.bin
301617.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301617.sz/close.1min.bin
301618.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301618.sz/close.1min.bin
301626.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301626.sz/close.1min.bin
301629.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301629.sz/close.1min.bin
301631.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301631.sz/close.1min.bin
301633.SZ,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301633.sz/close.1min.bin
600006.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600006.sh/close.1min.bin
600008.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600008.sh/close.1min.bin
600021.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600021.sh/close.1min.bin
600025.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600025.sh/close.1min.bin
600026.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600026.sh/close.1min.bin
600030.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600030.sh/close.1min.bin
600037.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600037.sh/close.1min.bin
600051.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600051.sh/close.1min.bin
600052.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600052.sh/close.1min.bin
600053.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600053.sh/close.1min.bin
600057.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600057.sh/close.1min.bin
600078.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600078.sh/close.1min.bin
600080.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600080.sh/close.1min.bin
600084.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600084.sh/close.1min.bin
600110.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600110.sh/close.1min.bin
600113.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600113.sh/close.1min.bin
600126.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600126.sh/close.1min.bin
600148.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600148.sh/close.1min.bin
600165.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600165.sh/close.1min.bin
600167.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600167.sh/close.1min.bin
600172.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600172.sh/close.1min.bin
600182.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600182.sh/close.1min.bin
600185.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600185.sh/close.1min.bin
600186.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600186.sh/close.1min.bin
600189.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600189.sh/close.1min.bin
600199.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600199.sh/close.1min.bin
600212.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600212.sh/close.1min.bin
600217.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600217.sh/close.1min.bin
600219.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600219.sh/close.1min.bin
600226.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600226.sh/close.1min.bin
600228.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600228.sh/close.1min.bin
600232.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600232.sh/close.1min.bin
600234.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600234.sh/close.1min.bin
600239.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600239.sh/close.1min.bin
600250.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600250.sh/close.1min.bin
600273.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600273.sh/close.1min.bin
600289.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600289.sh/close.1min.bin
600300.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600300.sh/close.1min.bin
600309.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600309.sh/close.1min.bin
600318.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600318.sh/close.1min.bin
600332.SH,2025-07-10,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/600332.sh/close.1min.bin
