stock,date,field,calendar_rows,qlib_rows,qlib_non_null,qlib_file_exists,qlib_bin
603619.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603619.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/open.1min.bin
603619.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/high.1min.bin
603619.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/low.1min.bin
603619.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/close.1min.bin
603619.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/volume.1min.bin
603619.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603619.SH,2025-07-10,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/open.1min.bin
603619.SH,2025-07-10,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/high.1min.bin
603619.SH,2025-07-10,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/low.1min.bin
603619.SH,2025-07-10,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/close.1min.bin
603619.SH,2025-07-10,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/volume.1min.bin
603619.SH,2025-07-10,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-10,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-10,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-10,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-10,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-10,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-10,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603619.SH,2025-07-11,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/open.1min.bin
603619.SH,2025-07-11,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/high.1min.bin
603619.SH,2025-07-11,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/low.1min.bin
603619.SH,2025-07-11,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/close.1min.bin
603619.SH,2025-07-11,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/volume.1min.bin
603619.SH,2025-07-11,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-11,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-11,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-11,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-11,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-11,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-11,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603619.SH,2025-07-14,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/open.1min.bin
603619.SH,2025-07-14,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/high.1min.bin
603619.SH,2025-07-14,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/low.1min.bin
603619.SH,2025-07-14,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/close.1min.bin
603619.SH,2025-07-14,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/volume.1min.bin
603619.SH,2025-07-14,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-14,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-14,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-14,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-14,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-14,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-14,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603619.SH,2025-07-15,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/open.1min.bin
603619.SH,2025-07-15,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/high.1min.bin
603619.SH,2025-07-15,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/low.1min.bin
603619.SH,2025-07-15,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/close.1min.bin
603619.SH,2025-07-15,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/volume.1min.bin
603619.SH,2025-07-15,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-15,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-15,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-15,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-15,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-15,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-15,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603619.SH,2025-07-16,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/open.1min.bin
603619.SH,2025-07-16,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/high.1min.bin
603619.SH,2025-07-16,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/low.1min.bin
603619.SH,2025-07-16,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/close.1min.bin
603619.SH,2025-07-16,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/volume.1min.bin
603619.SH,2025-07-16,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/amount.1min.bin
603619.SH,2025-07-16,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/factor.1min.bin
603619.SH,2025-07-16,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_up.1min.bin
603619.SH,2025-07-16,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/limit_down.1min.bin
603619.SH,2025-07-16,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/prev_close.1min.bin
603619.SH,2025-07-16,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/up_limit_price.1min.bin
603619.SH,2025-07-16,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603619.sh/down_limit_price.1min.bin
603626.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/open.1min.bin
603626.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/high.1min.bin
603626.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/low.1min.bin
603626.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/close.1min.bin
603626.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/volume.1min.bin
603626.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/amount.1min.bin
603626.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/factor.1min.bin
603626.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/limit_up.1min.bin
603626.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/limit_down.1min.bin
603626.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/prev_close.1min.bin
603626.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/up_limit_price.1min.bin
603626.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/down_limit_price.1min.bin
603626.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/open.1min.bin
603626.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/high.1min.bin
603626.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/low.1min.bin
603626.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/close.1min.bin
603626.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/volume.1min.bin
603626.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/amount.1min.bin
603626.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/factor.1min.bin
603626.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/limit_up.1min.bin
603626.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/limit_down.1min.bin
603626.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/prev_close.1min.bin
603626.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/up_limit_price.1min.bin
603626.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603626.sh/down_limit_price.1min.bin
603628.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/open.1min.bin
603628.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/high.1min.bin
603628.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/low.1min.bin
603628.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/close.1min.bin
603628.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/volume.1min.bin
603628.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/amount.1min.bin
603628.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/factor.1min.bin
603628.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/limit_up.1min.bin
603628.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/limit_down.1min.bin
603628.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/prev_close.1min.bin
603628.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/up_limit_price.1min.bin
603628.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/down_limit_price.1min.bin
603628.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/open.1min.bin
603628.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/high.1min.bin
603628.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/low.1min.bin
603628.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/close.1min.bin
603628.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/volume.1min.bin
603628.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/amount.1min.bin
603628.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/factor.1min.bin
603628.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/limit_up.1min.bin
603628.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/limit_down.1min.bin
603628.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/prev_close.1min.bin
603628.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/up_limit_price.1min.bin
603628.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603628.sh/down_limit_price.1min.bin
603629.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/open.1min.bin
603629.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/high.1min.bin
603629.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/low.1min.bin
603629.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/close.1min.bin
603629.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/volume.1min.bin
603629.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/amount.1min.bin
603629.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/factor.1min.bin
603629.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/limit_up.1min.bin
603629.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/limit_down.1min.bin
603629.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/prev_close.1min.bin
603629.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/up_limit_price.1min.bin
603629.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603629.sh/down_limit_price.1min.bin
603630.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/open.1min.bin
603630.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/high.1min.bin
603630.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/low.1min.bin
603630.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/close.1min.bin
603630.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/volume.1min.bin
603630.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/amount.1min.bin
603630.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/factor.1min.bin
603630.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/limit_up.1min.bin
603630.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/limit_down.1min.bin
603630.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/prev_close.1min.bin
603630.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/up_limit_price.1min.bin
603630.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/down_limit_price.1min.bin
603630.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/open.1min.bin
603630.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/high.1min.bin
603630.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/low.1min.bin
603630.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/close.1min.bin
603630.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/volume.1min.bin
603630.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/amount.1min.bin
603630.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/factor.1min.bin
603630.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/limit_up.1min.bin
603630.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/limit_down.1min.bin
603630.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/prev_close.1min.bin
603630.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/up_limit_price.1min.bin
603630.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603630.sh/down_limit_price.1min.bin
603637.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/open.1min.bin
603637.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/high.1min.bin
603637.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/low.1min.bin
603637.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/close.1min.bin
603637.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/volume.1min.bin
603637.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/amount.1min.bin
603637.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/factor.1min.bin
603637.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_up.1min.bin
603637.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_down.1min.bin
603637.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/prev_close.1min.bin
603637.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/up_limit_price.1min.bin
603637.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/down_limit_price.1min.bin
603637.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/open.1min.bin
603637.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/high.1min.bin
603637.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/low.1min.bin
603637.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/close.1min.bin
603637.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/volume.1min.bin
603637.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/amount.1min.bin
603637.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/factor.1min.bin
603637.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_up.1min.bin
603637.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_down.1min.bin
603637.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/prev_close.1min.bin
603637.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/up_limit_price.1min.bin
603637.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/down_limit_price.1min.bin
603637.SH,2025-07-10,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/open.1min.bin
603637.SH,2025-07-10,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/high.1min.bin
603637.SH,2025-07-10,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/low.1min.bin
603637.SH,2025-07-10,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/close.1min.bin
603637.SH,2025-07-10,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/volume.1min.bin
603637.SH,2025-07-10,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/amount.1min.bin
603637.SH,2025-07-10,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/factor.1min.bin
603637.SH,2025-07-10,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_up.1min.bin
603637.SH,2025-07-10,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_down.1min.bin
603637.SH,2025-07-10,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/prev_close.1min.bin
603637.SH,2025-07-10,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/up_limit_price.1min.bin
603637.SH,2025-07-10,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/down_limit_price.1min.bin
603637.SH,2025-07-11,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/open.1min.bin
603637.SH,2025-07-11,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/high.1min.bin
603637.SH,2025-07-11,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/low.1min.bin
603637.SH,2025-07-11,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/close.1min.bin
603637.SH,2025-07-11,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/volume.1min.bin
603637.SH,2025-07-11,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/amount.1min.bin
603637.SH,2025-07-11,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/factor.1min.bin
603637.SH,2025-07-11,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_up.1min.bin
603637.SH,2025-07-11,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/limit_down.1min.bin
603637.SH,2025-07-11,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/prev_close.1min.bin
603637.SH,2025-07-11,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/up_limit_price.1min.bin
603637.SH,2025-07-11,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603637.sh/down_limit_price.1min.bin
603638.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/open.1min.bin
603638.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/high.1min.bin
603638.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/low.1min.bin
603638.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/close.1min.bin
603638.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/volume.1min.bin
603638.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/amount.1min.bin
603638.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/factor.1min.bin
603638.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/limit_up.1min.bin
603638.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/limit_down.1min.bin
603638.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/prev_close.1min.bin
603638.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/up_limit_price.1min.bin
603638.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/down_limit_price.1min.bin
603638.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/open.1min.bin
603638.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/high.1min.bin
603638.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/low.1min.bin
